Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,User_Score_scaled,NA_ratio,EU_ratio,JP_ratio,Other_ratio,Platform_Gen,Genre_encoded,Platform_Gen_encoded,Era,DBSCAN_label
Knights in the Nightmare,PSP,2010,Role-Playing,Atlus,0.06,0.0,0.02,0.01,0.09,75.0,10.0,7.7,7.0,Sting,T,77.0,0.6666666592592594,0.0,0.2222222197530864,0.1111111098765432,7th-gen,7,2,7th gen (03–10),0
Terraria,3DS,2016,Action,505 Games,0.0,0.04,0.05,0.0,0.09,71.0,6.0,7.1,21.0,Re-Logic,T,71.0,0.0,0.4444444395061729,0.5555555493827161,0.0,8th-gen,0,3,8th gen (11+),0
Digimon World 4,GC,2005,Role-Playing,Namco Bandai Games,0.07,0.02,0.0,0.0,0.09,55.0,4.0,8.1,19.0,Bandai,E,81.0,0.7777777691358027,0.2222222197530864,0.0,0.0,6th-gen,7,1,7th gen (03–10),0
Spectral Force 3,X360,2006,Role-Playing,Idea Factory,0.08,0.0,0.0,0.01,0.09,59.0,16.0,7.5,19.0,Xpec,T,75.0,0.8888888790123458,0.0,0.0,0.1111111098765432,7th-gen,7,2,7th gen (03–10),0
Ty the Tasmanian Tiger 3: Night of the Quinkan,GC,2005,Action,Activision,0.07,0.02,0.0,0.0,0.09,68.0,11.0,8.0,9.0,Krome Studios,E10+,80.0,0.7777777691358027,0.2222222197530864,0.0,0.0,6th-gen,0,1,7th gen (03–10),0
The Ant Bully,Wii,2006,Platform,Midway Games,0.08,0.0,0.0,0.01,0.09,45.0,12.0,1.4,5.0,Artificial Mind and Movement,E10+,14.0,0.8888888790123458,0.0,0.0,0.1111111098765432,7th-gen,4,2,7th gen (03–10),0
Risen 3: Titan Lords,PC,2014,Role-Playing,Deep Silver,0.0,0.08,0.0,0.0,0.09,65.0,49.0,5.7,822.0,Piranha Bytes,M,57.0,0.0,0.8888888790123458,0.0,0.0,PC,7,6,8th gen (11+),0
Battle Fantasia,X360,2008,Fighting,505 Games,0.07,0.0,0.01,0.01,0.09,71.0,22.0,6.6,8.0,Arc System Works,T,66.0,0.7777777691358027,0.0,0.1111111098765432,0.1111111098765432,7th-gen,2,2,7th gen (03–10),0
Karaoke Revolution,XB,2004,Misc,Konami Digital Entertainment,0.06,0.02,0.0,0.0,0.09,80.0,13.0,8.5,4.0,Secret Level,E,85.0,0.6666666592592594,0.2222222197530864,0.0,0.0,6th-gen,3,1,7th gen (03–10),0
Fire Pro Wrestling Returns,PS2,2005,Sports,505 Games,0.04,0.03,0.0,0.01,0.09,78.0,12.0,8.5,17.0,S-Neo,T,85.0,0.4444444395061729,0.3333333296296297,0.0,0.1111111098765432,6th-gen,10,1,7th gen (03–10),0
Obscure: The Aftermath,PSP,2009,Action,Playlogic Game Factory,0.05,0.03,0.0,0.01,0.09,66.0,25.0,8.2,20.0,Hydravision,M,82.0,0.5555555493827161,0.3333333296296297,0.0,0.1111111098765432,7th-gen,0,2,7th gen (03–10),0
Jimmy Neutron: Boy Genius,GC,2002,Platform,THQ,0.07,0.02,0.0,0.0,0.09,42.0,4.0,5.1,7.0,Big Sky Software,E,51.0,0.7777777691358027,0.2222222197530864,0.0,0.0,6th-gen,4,1,5th–6th gen (95–02),0
Henry Hatsworth in the Puzzling Adventure,DS,2009,Puzzle,Electronic Arts,0.08,0.0,0.0,0.01,0.09,82.0,46.0,8.0,38.0,EA Tiburon,E,80.0,0.8888888790123458,0.0,0.0,0.1111111098765432,7th-gen,5,2,7th gen (03–10),0
Rollcage Stage II,PS,2000,Racing,Sony Computer Entertainment,0.05,0.03,0.0,0.01,0.09,85.0,7.0,8.9,16.0,Attention To Detail,E,89.0,0.5555555493827161,0.3333333296296297,0.0,0.1111111098765432,5th-gen,6,0,5th–6th gen (95–02),0
Samurai Warriors 2: Xtreme Legends,PS2,2007,Action,Tecmo Koei,0.04,0.03,0.0,0.01,0.09,50.0,11.0,8.0,9.0,Koei,T,80.0,0.4444444395061729,0.3333333296296297,0.0,0.1111111098765432,6th-gen,0,1,7th gen (03–10),0
Spider-Man: Edge of Time,Wii,2011,Action,Activision,0.06,0.02,0.0,0.01,0.09,62.0,9.0,5.2,6.0,Beenox,T,52.0,0.6666666592592594,0.2222222197530864,0.0,0.1111111098765432,7th-gen,0,2,8th gen (11+),0
Jumper: Griffin's Story,Wii,2008,Action,Eidos Interactive,0.08,0.0,0.0,0.01,0.09,28.0,5.0,2.5,11.0,Collision Studios,T,25.0,0.8888888790123458,0.0,0.0,0.1111111098765432,7th-gen,0,2,7th gen (03–10),0
Forgotten Realms: Demon Stone,XB,2004,Action,Atari,0.06,0.02,0.0,0.0,0.09,72.0,17.0,6.5,6.0,Stormfront Studios,T,65.0,0.6666666592592594,0.2222222197530864,0.0,0.0,6th-gen,0,1,7th gen (03–10),0
Rock Band 3,DS,2010,Misc,MTV Games,0.07,0.01,0.0,0.01,0.09,79.0,8.0,5.5,6.0,Backbone Entertainment,E10+,55.0,0.7777777691358027,0.1111111098765432,0.0,0.1111111098765432,7th-gen,3,2,7th gen (03–10),0
LEGO Star Wars II: The Original Trilogy,GBA,2006,Action,LucasArts,0.06,0.02,0.0,0.0,0.09,55.0,5.0,7.0,6.0,Amaze Entertainment,E,70.0,0.6666666592592594,0.2222222197530864,0.0,0.0,6th-gen,0,1,7th gen (03–10),0
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,XB,2005,Adventure,Disney Interactive Studios,0.06,0.02,0.0,0.0,0.09,65.0,19.0,7.3,6.0,Capcom,E10+,73.0,0.6666666592592594,0.2222222197530864,0.0,0.0,6th-gen,1,1,7th gen (03–10),0
Top Gear Rally,GBA,2003,Racing,Kemco,0.06,0.02,0.0,0.0,0.09,78.0,12.0,7.6,5.0,Tantalus Interactive,E,76.0,0.6666666592592594,0.2222222197530864,0.0,0.0,6th-gen,6,1,7th gen (03–10),0
Red Faction: Armageddon,PC,2011,Shooter,THQ,0.05,0.02,0.0,0.01,0.09,75.0,29.0,6.7,273.0,Volition Inc.,M,67.0,0.5555555493827161,0.2222222197530864,0.0,0.1111111098765432,PC,8,6,8th gen (11+),0
BIT.TRIP COMPLETE,Wii,2011,Misc,Rising Star Games,0.06,0.02,0.0,0.01,0.09,84.0,19.0,8.7,18.0,Gaijin Games,E,87.0,0.6666666592592594,0.2222222197530864,0.0,0.1111111098765432,7th-gen,3,2,8th gen (11+),0
Rugby 15,XOne,2015,Sports,Bigben Interactive,0.03,0.05,0.0,0.01,0.09,20.0,4.0,3.1,30.0,HB Studios Multimedia,E,31.0,0.3333333296296297,0.5555555493827161,0.0,0.1111111098765432,8th-gen,10,3,8th gen (11+),0
XIII,GC,2003,Shooter,Ubisoft,0.07,0.02,0.0,0.0,0.09,73.0,27.0,7.7,20.0,Ubisoft Paris,M,77.0,0.7777777691358027,0.2222222197530864,0.0,0.0,6th-gen,8,1,7th gen (03–10),0
Data East Arcade Classics,Wii,2010,Misc,Majesco Entertainment,0.08,0.0,0.0,0.01,0.09,56.0,7.0,8.2,5.0,G1M2,T,82.0,0.8888888790123458,0.0,0.0,0.1111111098765432,7th-gen,3,2,7th gen (03–10),0
Wizardry: Tale of the Forsaken Land,PS2,2001,Role-Playing,Ubisoft,0.04,0.03,0.0,0.01,0.09,70.0,14.0,7.5,6.0,Racjin,T,75.0,0.4444444395061729,0.3333333296296297,0.0,0.1111111098765432,6th-gen,7,1,5th–6th gen (95–02),0
ShellShock 2: Blood Trails,X360,2009,Shooter,Eidos Interactive,0.05,0.03,0.0,0.01,0.09,30.0,21.0,5.9,33.0,Rebellion,M,59.0,0.5555555493827161,0.3333333296296297,0.0,0.1111111098765432,7th-gen,8,2,7th gen (03–10),0
F.E.A.R. Files,X360,2007,Shooter,Vivendi Games,0.07,0.01,0.0,0.01,0.09,66.0,43.0,7.1,16.0,"TimeGate Studios, Day 1 Studios",M,71.0,0.7777777691358027,0.1111111098765432,0.0,0.1111111098765432,7th-gen,8,2,7th gen (03–10),0
The Smurfs 2,WiiU,2013,Platform,Ubisoft,0.04,0.03,0.0,0.01,0.09,42.0,5.0,5.6,21.0,WayForward,E,56.0,0.4444444395061729,0.3333333296296297,0.0,0.1111111098765432,8th-gen,4,3,8th gen (11+),0
Lara Croft and the Temple of Osiris,PS4,2014,Action,Square Enix,0.0,0.07,0.0,0.01,0.09,74.0,40.0,6.7,128.0,Nixxes Software,T,67.0,0.0,0.7777777691358027,0.0,0.1111111098765432,8th-gen,0,3,8th gen (11+),0
The Sims 2: Apartment Life,PC,2008,Simulation,Electronic Arts,0.0,0.07,0.0,0.01,0.09,75.0,10.0,7.7,19.0,Electronic Arts,T,77.0,0.0,0.7777777691358027,0.0,0.1111111098765432,PC,9,6,7th gen (03–10),0
Killer7,PS2,2005,Action,Capcom,0.04,0.03,0.0,0.01,0.09,70.0,39.0,8.1,36.0,Grasshopper Manufacture,M,81.0,0.4444444395061729,0.3333333296296297,0.0,0.1111111098765432,6th-gen,0,1,7th gen (03–10),0
Age of Mythology,PC,2002,Strategy,Microsoft Game Studios,0.02,0.06,0.0,0.01,0.09,89.0,31.0,8.9,484.0,Ensemble Studios,T,89.0,0.2222222197530864,0.6666666592592594,0.0,0.1111111098765432,PC,11,6,5th–6th gen (95–02),0
Astro Boy,PS2,2004,Action,Sega,0.04,0.03,0.0,0.01,0.09,54.0,29.0,6.9,7.0,Sonic Team,E,69.0,0.4444444395061729,0.3333333296296297,0.0,0.1111111098765432,6th-gen,0,1,7th gen (03–10),0
Puss in Boots,PS3,2011,Action,THQ,0.07,0.01,0.0,0.01,0.09,70.0,4.0,7.0,4.0,THQ,E10+,70.0,0.7777777691358027,0.1111111098765432,0.0,0.1111111098765432,7th-gen,0,2,8th gen (11+),0
Monster House,GBA,2006,Adventure,THQ,0.06,0.02,0.0,0.0,0.09,69.0,10.0,9.0,4.0,Artificial Mind and Movement,E,90.0,0.6666666592592594,0.2222222197530864,0.0,0.0,6th-gen,1,1,7th gen (03–10),0
Cloudy With a Chance of Meatballs,X360,2009,Platform,Ubisoft,0.07,0.0,0.0,0.01,0.09,62.0,12.0,6.5,11.0,Ubisoft Shanghai,E,65.0,0.7777777691358027,0.0,0.0,0.1111111098765432,7th-gen,4,2,7th gen (03–10),0
MetropolisMania,PS2,2001,Strategy,Natsume,0.04,0.03,0.0,0.01,0.09,63.0,5.0,7.1,16.0,Indi,T,71.0,0.4444444395061729,0.3333333296296297,0.0,0.1111111098765432,6th-gen,11,1,5th–6th gen (95–02),0
NCAA Football 08,XB,2007,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,82.0,4.0,8.1,8.0,EA Sports,E,81.0,0.7499999906250001,0.249999996875,0.0,0.0,6th-gen,10,1,7th gen (03–10),0
Ephemeral Fantasia,PS2,2000,Role-Playing,Konami Digital Entertainment,0.04,0.03,0.0,0.01,0.08,48.0,16.0,6.3,39.0,KCEJ,T,63.0,0.4999999937500001,0.3749999953125,0.0,0.1249999984375,6th-gen,7,1,5th–6th gen (95–02),0
1 vs. 100,DS,2008,Misc,DSI Games,0.08,0.0,0.0,0.01,0.08,38.0,5.0,3.2,5.0,ECI,E,32.0,0.9999999875000002,0.0,0.0,0.1249999984375,7th-gen,3,2,7th gen (03–10),0
Counter-Strike: Source,PC,2004,Shooter,Vivendi Games,0.0,0.07,0.0,0.02,0.08,88.0,9.0,8.9,9851.0,Valve Software,M,89.0,0.0,0.8749999890625002,0.0,0.249999996875,PC,8,6,7th gen (03–10),0
Gray Matter,PC,2011,Adventure,DTP Entertainment,0.02,0.05,0.0,0.01,0.08,72.0,27.0,7.7,80.0,Wizarbox,T,77.0,0.249999996875,0.6249999921875001,0.0,0.1249999984375,PC,1,6,8th gen (11+),0
America's Army: True Soldiers,X360,2007,Shooter,Ubisoft,0.08,0.0,0.0,0.01,0.08,43.0,11.0,6.7,55.0,Red Storm Entertainment,T,67.0,0.9999999875000002,0.0,0.0,0.1249999984375,7th-gen,8,2,7th gen (03–10),0
Raiden Fighters Aces,X360,2008,Shooter,Valcon Games,0.06,0.02,0.0,0.01,0.08,73.0,11.0,7.5,12.0,Gulti,E10+,75.0,0.7499999906250001,0.249999996875,0.0,0.1249999984375,7th-gen,8,2,7th gen (03–10),0
NASCAR The Game: Inside Line,PS3,2012,Racing,Activision,0.07,0.0,0.0,0.01,0.08,76.0,4.0,4.5,15.0,Eutechnyx,E,45.0,0.8749999890625002,0.0,0.0,0.1249999984375,7th-gen,6,2,8th gen (11+),0
Star Wars: Empire at War,PC,2006,Strategy,LucasArts,0.01,0.06,0.0,0.01,0.08,79.0,45.0,8.4,240.0,Petroglyph,T,84.0,0.1249999984375,0.7499999906250001,0.0,0.1249999984375,PC,11,6,7th gen (03–10),0
BlazBlue Central Fiction,PS4,2016,Fighting,PQube,0.04,0.0,0.03,0.01,0.08,85.0,21.0,7.6,39.0,Arc System Works,T,76.0,0.4999999937500001,0.0,0.3749999953125,0.1249999984375,8th-gen,2,3,8th gen (11+),0
Sega GT Online,XB,2003,Racing,Sega,0.06,0.02,0.0,0.0,0.08,72.0,32.0,9.2,5.0,Wow Entertainment,T,92.0,0.7499999906250001,0.249999996875,0.0,0.0,6th-gen,6,1,7th gen (03–10),0
Knights in the Nightmare,DS,2008,Role-Playing,Sting,0.06,0.0,0.02,0.0,0.08,76.0,25.0,8.6,23.0,Sting,T,86.0,0.7499999906250001,0.0,0.249999996875,0.0,7th-gen,7,2,7th gen (03–10),0
Marvel Nemesis: Rise of the Imperfects,DS,2005,Fighting,Electronic Arts,0.08,0.0,0.0,0.01,0.08,34.0,6.0,6.5,16.0,"EA Canada, Sensory Sweep",E10+,65.0,0.9999999875000002,0.0,0.0,0.1249999984375,7th-gen,2,2,7th gen (03–10),0
Nano Assault,3DS,2011,Shooter,Majesco Entertainment,0.08,0.0,0.0,0.01,0.08,75.0,8.0,7.7,18.0,Shin'en,E10+,77.0,0.9999999875000002,0.0,0.0,0.1249999984375,8th-gen,8,3,8th gen (11+),0
Captain America: Super Soldier,3DS,2011,Action,Sega,0.05,0.02,0.0,0.01,0.08,51.0,9.0,5.0,6.0,High Voltage Software,T,50.0,0.6249999921875001,0.249999996875,0.0,0.1249999984375,8th-gen,0,3,8th gen (11+),0
Onimusha Tactics,GBA,2003,Strategy,Capcom,0.06,0.02,0.0,0.0,0.08,64.0,21.0,8.7,7.0,Capcom,T,87.0,0.7499999906250001,0.249999996875,0.0,0.0,6th-gen,11,1,7th gen (03–10),0
Bomberman Jetters,GC,2002,Puzzle,Hudson Soft,0.06,0.02,0.0,0.0,0.08,70.0,21.0,7.9,10.0,Hudson,E,79.0,0.7499999906250001,0.249999996875,0.0,0.0,6th-gen,5,1,5th–6th gen (95–02),0
TOCA Race Driver 3,PS2,2006,Racing,Codemasters,0.04,0.03,0.0,0.01,0.08,82.0,26.0,7.2,15.0,Codemasters,E10+,72.0,0.4999999937500001,0.3749999953125,0.0,0.1249999984375,6th-gen,6,1,7th gen (03–10),0
Mad Dog McCree: Gunslinger Pack,Wii,2009,Shooter,Majesco Entertainment,0.07,0.0,0.0,0.01,0.08,31.0,6.0,5.0,11.0,Digital Leisure Inc.,T,50.0,0.8749999890625002,0.0,0.0,0.1249999984375,7th-gen,8,2,7th gen (03–10),0
How to Train Your Dragon 2,WiiU,2014,Adventure,Little Orbit,0.03,0.05,0.0,0.01,0.08,47.0,4.0,4.9,7.0,Torus Games,E10+,49.0,0.3749999953125,0.6249999921875001,0.0,0.1249999984375,8th-gen,1,3,8th gen (11+),0
Blacksite: Area 51,PS3,2007,Shooter,Midway Games,0.07,0.01,0.0,0.01,0.08,56.0,23.0,6.3,18.0,Midway Studios - Austin,T,63.0,0.8749999890625002,0.1249999984375,0.0,0.1249999984375,7th-gen,8,2,7th gen (03–10),0
Disney's Donald Duck: Goin' Quackers,PS2,2000,Platform,Ubisoft,0.04,0.03,0.0,0.01,0.08,73.0,10.0,7.3,7.0,Disney Interactive,E,73.0,0.4999999937500001,0.3749999953125,0.0,0.1249999984375,6th-gen,4,1,5th–6th gen (95–02),0
Ultimate Brain Games,GBA,2003,Misc,Telegames,0.06,0.02,0.0,0.0,0.08,80.0,9.0,8.3,7.0,Cosmigo,E,83.0,0.7499999906250001,0.249999996875,0.0,0.0,6th-gen,3,1,7th gen (03–10),0
Exit,PSP,2005,Puzzle,Ubisoft,0.07,0.0,0.0,0.01,0.08,77.0,36.0,7.7,13.0,Taito Corporation,E,77.0,0.8749999890625002,0.0,0.0,0.1249999984375,7th-gen,5,2,7th gen (03–10),0
Harvey Birdman: Attorney at Law,Wii,2008,Adventure,Capcom,0.08,0.0,0.0,0.01,0.08,60.0,28.0,7.8,5.0,High Voltage Software,T,78.0,0.9999999875000002,0.0,0.0,0.1249999984375,7th-gen,1,2,7th gen (03–10),0
Aliens versus Predator: Extinction,XB,2003,Strategy,Electronic Arts,0.06,0.02,0.0,0.0,0.08,64.0,19.0,7.7,21.0,Zono Inc.,T,77.0,0.7499999906250001,0.249999996875,0.0,0.0,6th-gen,11,1,7th gen (03–10),0
Bejeweled 3,PC,2010,Puzzle,PopCap Games,0.02,0.05,0.0,0.01,0.08,82.0,27.0,8.1,86.0,PopCap,E,81.0,0.249999996875,0.6249999921875001,0.0,0.1249999984375,PC,5,6,7th gen (03–10),0
RTX Red Rock,PS2,2003,Shooter,LucasArts,0.04,0.03,0.0,0.01,0.08,49.0,23.0,5.0,4.0,LucasArts,T,50.0,0.4999999937500001,0.3749999953125,0.0,0.1249999984375,6th-gen,8,1,7th gen (03–10),0
FIFA Street 2,XB,2006,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,63.0,30.0,7.1,9.0,EA Canada,E,71.0,0.7499999906250001,0.249999996875,0.0,0.0,6th-gen,10,1,7th gen (03–10),0
Smart Bomb,PSP,2005,Puzzle,Eidos Interactive,0.07,0.0,0.0,0.01,0.08,45.0,19.0,5.4,5.0,Core Design Ltd.,E10+,54.0,0.8749999890625002,0.0,0.0,0.1249999984375,7th-gen,5,2,7th gen (03–10),0
Shining Force: Resurrection of the Dark Dragon,GBA,2004,Role-Playing,THQ,0.06,0.02,0.0,0.0,0.08,77.0,20.0,8.8,15.0,Amusement Vision,T,88.0,0.7499999906250001,0.249999996875,0.0,0.0,6th-gen,7,1,7th gen (03–10),0
Shining Soul II,GBA,2003,Role-Playing,THQ,0.06,0.02,0.0,0.0,0.08,74.0,18.0,8.3,9.0,Grasshopper Manufacture,E,83.0,0.7499999906250001,0.249999996875,0.0,0.0,6th-gen,7,1,7th gen (03–10),0
The Golf Club,PS4,2014,Sports,Unknown,0.05,0.02,0.0,0.01,0.08,66.0,11.0,6.3,67.0,HB Studios Multimedia,E,63.0,0.6249999921875001,0.249999996875,0.0,0.1249999984375,8th-gen,10,3,8th gen (11+),0
Hello Kitty: Roller Rescue,GC,2005,Action,Empire Interactive,0.06,0.02,0.0,0.0,0.08,64.0,14.0,6.8,6.0,Xpec,E,68.0,0.7499999906250001,0.249999996875,0.0,0.0,6th-gen,0,1,7th gen (03–10),0
Metal Slug Advance,GBA,2004,Shooter,Ignition Entertainment,0.06,0.02,0.0,0.0,0.08,79.0,32.0,8.3,14.0,Noise Factory,T,83.0,0.7499999906250001,0.249999996875,0.0,0.0,6th-gen,8,1,7th gen (03–10),0
Pac-Man World Rally,GC,2006,Racing,Namco Bandai Games,0.06,0.02,0.0,0.0,0.08,57.0,10.0,7.8,4.0,Smart Bomb Interactive,E,78.0,0.7499999906250001,0.249999996875,0.0,0.0,6th-gen,6,1,7th gen (03–10),0
Blazing Angels: Squadrons of WWII,XB,2006,Simulation,Ubisoft,0.06,0.02,0.0,0.0,0.08,69.0,19.0,6.8,4.0,Ubisoft Romania,T,68.0,0.7499999906250001,0.249999996875,0.0,0.0,6th-gen,9,1,7th gen (03–10),0
God Eater Resurrection,PS4,2015,Action,Namco Bandai Games,0.0,0.0,0.08,0.0,0.08,70.0,18.0,7.8,44.0,"Shift, Bandai Namco Games",T,78.0,0.0,0.0,0.9999999875000002,0.0,8th-gen,0,3,8th gen (11+),0
NHL 2K7,X360,2006,Sports,Take-Two Interactive,0.07,0.0,0.0,0.01,0.08,78.0,51.0,7.9,166.0,Kush Games,E10+,79.0,0.8749999890625002,0.0,0.0,0.1249999984375,7th-gen,10,2,7th gen (03–10),0
Miami Nights: Singles in the City,DS,2008,Simulation,Ubisoft,0.08,0.0,0.0,0.01,0.08,48.0,6.0,7.1,7.0,Gameloft,T,71.0,0.9999999875000002,0.0,0.0,0.1249999984375,7th-gen,9,2,7th gen (03–10),0
Shovel Knight,PS4,2015,Platform,Yacht Club Games,0.03,0.03,0.0,0.01,0.08,90.0,18.0,7.6,312.0,Yacht Club Games,E,76.0,0.3749999953125,0.3749999953125,0.0,0.1249999984375,8th-gen,4,3,8th gen (11+),0
Strider 2,PS,2000,Platform,Virgin Interactive,0.05,0.03,0.0,0.01,0.08,69.0,15.0,8.1,11.0,Capcom,E,81.0,0.6249999921875001,0.3749999953125,0.0,0.1249999984375,5th-gen,4,0,5th–6th gen (95–02),0
Invizimals: The Alliance,PSV,2013,Action,Sony Computer Entertainment,0.0,0.06,0.0,0.02,0.08,69.0,16.0,6.8,10.0,Novarama,E10+,68.0,0.0,0.7499999906250001,0.0,0.249999996875,Handheld,0,4,8th gen (11+),0
Death Jr. and the Science Fair of Doom,DS,2007,Platform,Konami Digital Entertainment,0.08,0.0,0.0,0.01,0.08,47.0,23.0,7.5,6.0,Foundation 9 Entertainment,E10+,75.0,0.9999999875000002,0.0,0.0,0.1249999984375,7th-gen,4,2,7th gen (03–10),0
Shin Megami Tensei: Digital Devil Saga 2,PS2,2005,Role-Playing,Ghostlight,0.04,0.03,0.0,0.01,0.08,82.0,38.0,7.9,38.0,Atlus Co.,M,79.0,0.4999999937500001,0.3749999953125,0.0,0.1249999984375,6th-gen,7,1,7th gen (03–10),0
Pro Evolution Soccer 2013,PC,2012,Sports,Konami Digital Entertainment,0.0,0.07,0.0,0.01,0.08,80.0,8.0,6.9,182.0,Konami,E,69.0,0.0,0.8749999890625002,0.0,0.1249999984375,PC,10,6,8th gen (11+),0
Battleborn,PC,2016,Shooter,Take-Two Interactive,0.04,0.04,0.0,0.01,0.08,69.0,34.0,6.9,400.0,Gearbox Software,T,69.0,0.4999999937500001,0.4999999937500001,0.0,0.1249999984375,PC,8,6,8th gen (11+),0
Agatha Christie: Evil Under the Sun,Wii,2008,Adventure,The Adventure Company,0.06,0.01,0.0,0.01,0.08,46.0,6.0,7.3,6.0,AWE Games,T,73.0,0.7499999906250001,0.1249999984375,0.0,0.1249999984375,7th-gen,1,2,7th gen (03–10),0
Don King Boxing,DS,2009,Sports,Take-Two Interactive,0.06,0.01,0.0,0.01,0.08,71.0,4.0,7.8,5.0,Venom Games,T,78.0,0.7499999906250001,0.1249999984375,0.0,0.1249999984375,7th-gen,10,2,7th gen (03–10),0
Grand Prix Challenge,PS2,2002,Racing,Atari,0.04,0.03,0.0,0.01,0.08,76.0,9.0,9.2,9.0,Atari,E,92.0,0.4999999937500001,0.3749999953125,0.0,0.1249999984375,6th-gen,6,1,5th–6th gen (95–02),0
FIFA Soccer 2005,GBA,2004,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,75.0,4.0,7.8,5.0,EA Canada,E,78.0,0.7499999906250001,0.249999996875,0.0,0.0,6th-gen,10,1,7th gen (03–10),0
ShellShock 2: Blood Trails,PS3,2009,Shooter,Eidos Interactive,0.04,0.03,0.0,0.01,0.08,35.0,18.0,4.8,27.0,Rebellion,M,48.0,0.4999999937500001,0.3749999953125,0.0,0.1249999984375,7th-gen,8,2,7th gen (03–10),0
Mega Man Legacy Collection,PS4,2016,Platform,Capcom,0.07,0.0,0.0,0.02,0.08,77.0,22.0,6.1,55.0,Digital Eclipse,E,61.0,0.8749999890625002,0.0,0.0,0.249999996875,8th-gen,4,3,8th gen (11+),0
Knights Contract,PS3,2011,Action,Namco Bandai Games,0.04,0.03,0.0,0.01,0.08,51.0,37.0,6.0,8.0,Game Republic,M,60.0,0.4999999937500001,0.3749999953125,0.0,0.1249999984375,7th-gen,0,2,8th gen (11+),0
NHL 06,GC,2005,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,78.0,18.0,9.3,7.0,EA Canada,E10+,93.0,0.7499999906250001,0.249999996875,0.0,0.0,6th-gen,10,1,7th gen (03–10),0
State of Emergency 2,PS2,2006,Shooter,SouthPeak Games,0.04,0.03,0.0,0.01,0.08,44.0,36.0,5.8,15.0,DC Studios,M,58.0,0.4999999937500001,0.3749999953125,0.0,0.1249999984375,6th-gen,8,1,7th gen (03–10),0
Fatal Frame III: The Tormented,PS2,2005,Action,Take-Two Interactive,0.04,0.03,0.0,0.01,0.08,78.0,46.0,8.9,58.0,Tecmo,M,89.0,0.4999999937500001,0.3749999953125,0.0,0.1249999984375,6th-gen,0,1,7th gen (03–10),0
Seven Samurai 20XX,PS2,2004,Action,Sega,0.04,0.03,0.0,0.01,0.08,52.0,31.0,7.0,6.0,Dimps Corporation,T,70.0,0.4999999937500001,0.3749999953125,0.0,0.1249999984375,6th-gen,0,1,7th gen (03–10),0
Adventure Time: The Secret of the Nameless Kingdom,3DS,2014,Action,Little Orbit,0.0,0.07,0.0,0.0,0.08,65.0,5.0,5.6,8.0,WayForward,E10+,56.0,0.0,0.8749999890625002,0.0,0.0,8th-gen,0,3,8th gen (11+),0
Risen 3: Titan Lords,PS3,2014,Role-Playing,Deep Silver,0.02,0.05,0.0,0.01,0.08,36.0,8.0,3.7,77.0,Piranha Bytes,M,37.0,0.249999996875,0.6249999921875001,0.0,0.1249999984375,7th-gen,7,2,8th gen (11+),0
Tornado Outbreak,X360,2009,Action,Konami Digital Entertainment,0.07,0.0,0.0,0.01,0.08,62.0,12.0,8.0,6.0,Loose Cannon Studios,E10+,80.0,0.8749999890625002,0.0,0.0,0.1249999984375,7th-gen,0,2,7th gen (03–10),0
Ninjabread Man,Wii,2007,Action,Popcorn Arcade,0.07,0.0,0.0,0.01,0.08,20.0,6.0,1.7,52.0,Data Design Interactive,E,17.0,0.8749999890625002,0.0,0.0,0.1249999984375,7th-gen,0,2,7th gen (03–10),-1
Tom Clancy's Splinter Cell: Pandora Tomorrow,GC,2004,Action,Ubisoft,0.06,0.02,0.0,0.0,0.08,78.0,25.0,8.0,11.0,Ubisoft,T,80.0,0.7499999906250001,0.249999996875,0.0,0.0,6th-gen,0,1,7th gen (03–10),0
Battlefield 2,PC,2005,Shooter,Electronic Arts,0.0,0.07,0.0,0.01,0.08,91.0,55.0,8.4,837.0,Digital Illusions,T,84.0,0.0,0.8749999890625002,0.0,0.1249999984375,PC,8,6,7th gen (03–10),0
Swingerz Golf,GC,2002,Sports,Eidos Interactive,0.06,0.02,0.0,0.0,0.08,72.0,11.0,9.3,4.0,Telenet,E,93.0,0.7499999906250001,0.249999996875,0.0,0.0,6th-gen,10,1,5th–6th gen (95–02),0
Titanfall 2,PC,2016,Shooter,Electronic Arts,0.03,0.04,0.0,0.01,0.08,85.0,27.0,8.0,488.0,Respawn Entertainment,M,80.0,0.3749999953125,0.4999999937500001,0.0,0.1249999984375,PC,8,6,8th gen (11+),0
Persona 4: Arena Ultimax,X360,2014,Fighting,Atlus,0.06,0.01,0.0,0.01,0.08,85.0,15.0,7.4,35.0,Arc System Works,T,74.0,0.7499999906250001,0.1249999984375,0.0,0.1249999984375,7th-gen,2,2,8th gen (11+),0
