Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,User_Score_scaled,NA_ratio,EU_ratio,JP_ratio,Other_ratio,Platform_Gen,Genre_encoded,Platform_Gen_encoded,Era
Bubble Bobble Evolution,PSP,2006,Puzzle,Rising Star Games,0.03,0.0,0.0,0.0,0.03,47.0,5.0,,,Opus,E,,0.9999999666666678,0.0,0.0,0.0,7th-gen,5,2,7th gen (03–10)
Klonoa 2: Dream Champ Tournament,GBA,2002,Platform,Namco Bandai Games,0.02,0.01,0.0,0.0,0.03,78.0,20.0,9.3,6.0,Namco,E,93.0,0.6666666444444452,0.3333333222222226,0.0,0.0,6th-gen,4,1,5th–6th gen (95–02)
Who Wants to be a Millionaire: 1st Edition,DS,2007,Misc,Ubisoft,0.0,0.03,0.0,0.0,0.03,,,,,,,,0.0,0.9999999666666678,0.0,0.0,7th-gen,3,2,7th gen (03–10)
N+,PSP,2007,Platform,Atari,0.03,0.0,0.0,0.0,0.03,79.0,21.0,7.8,18.0,"Metanet Software Inc., SilverBirch Studios",E,78.0,0.9999999666666678,0.0,0.0,0.0,7th-gen,4,2,7th gen (03–10)
Minna no Golf Jou Vol.1,PSP,2007,Sports,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,10,2,7th gen (03–10)
Ducati World Racing Challenge,PS,2001,Racing,Acclaim Entertainment,0.02,0.01,0.0,0.0,0.03,68.0,7.0,,,Attention To Detail,E,,0.6666666444444452,0.3333333222222226,0.0,0.0,5th-gen,6,0,5th–6th gen (95–02)
Super Collapse! II,GBA,2004,Puzzle,Majesco Entertainment,0.02,0.01,0.0,0.0,0.03,,,,,,,,0.6666666444444452,0.3333333222222226,0.0,0.0,6th-gen,5,1,7th gen (03–10)
Pop'n Music 14 Fever!,PS2,2007,Misc,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,6th-gen,3,1,7th gen (03–10)
Golden Nugget Casino / Texas Hold 'Em Double Pack,GBA,2005,Misc,Majesco Entertainment,0.02,0.01,0.0,0.0,0.03,,,,,,,,0.6666666444444452,0.3333333222222226,0.0,0.0,6th-gen,3,1,7th gen (03–10)
Judie no Atelier: Guramnat no Renkinjutsu - Toraware no Morito,PSP,2010,Role-Playing,Gust,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,7,2,7th gen (03–10)
Lux-Pain (JP sales),DS,2008,Adventure,Rising Star Games,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,1,2,7th gen (03–10)
Smashing Drive,GBA,2004,Racing,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03,,,,,Raylight Studios,E,,0.6666666444444452,0.3333333222222226,0.0,0.0,6th-gen,6,1,7th gen (03–10)
Away: Shuffle Dungeon,DS,2008,Role-Playing,Majesco Entertainment,0.02,0.0,0.0,0.0,0.03,65.0,17.0,,,"Mistwalker, Artoon",E10+,,0.6666666444444452,0.0,0.0,0.0,7th-gen,7,2,7th gen (03–10)
Big Mountain 2000,N64,1998,Sports,Imagineer,0.02,0.01,0.0,0.0,0.03,,,,,,,,0.6666666444444452,0.3333333222222226,0.0,0.0,5th-gen,10,0,5th–6th gen (95–02)
Starshot: Space Circus Fever,N64,1998,Platform,Infogrames,0.02,0.01,0.0,0.0,0.03,,,,,,,,0.6666666444444452,0.3333333222222226,0.0,0.0,5th-gen,4,0,5th–6th gen (95–02)
Charlie Blasts Territory,N64,1999,Action,Kemco,0.02,0.01,0.0,0.0,0.03,,,,,,,,0.6666666444444452,0.3333333222222226,0.0,0.0,5th-gen,0,0,5th–6th gen (95–02)
Senko no Ronde DUO,X360,2010,Fighting,G.Rev,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,2,2,7th gen (03–10)
Knights of Honor,PC,2004,Strategy,Sunflowers,0.0,0.02,0.0,0.01,0.03,77.0,26.0,9.1,89.0,Black Sea Studios,E10+,91.0,0.0,0.6666666444444452,0.0,0.3333333222222226,PC,11,6,7th gen (03–10)
CIMA: The Enemy,GBA,2003,Role-Playing,Marvelous Interactive,0.02,0.01,0.0,0.0,0.03,70.0,11.0,,,Neverland,E,,0.6666666444444452,0.3333333222222226,0.0,0.0,6th-gen,7,1,7th gen (03–10)
Tokimeki Memorial Girl's Side 1st Love Plus,DS,2009,Adventure,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,1,2,7th gen (03–10)
The Inner World,PC,2013,Adventure,Headup Games,0.0,0.03,0.0,0.0,0.03,72.0,18.0,8.1,48.0,Headup Games,,81.0,0.0,0.9999999666666678,0.0,0.0,PC,1,6,8th gen (11+)
Katekyoo Hitman Reborn! Kizuna no Tag Battle,PSP,2010,Fighting,Marvelous Interactive,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,2,2,7th gen (03–10)
Code Geass: Hangyaku no Lelouch,DS,2007,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,0,2,7th gen (03–10)
Terraria,WiiU,2016,Action,505 Games,0.0,0.03,0.0,0.0,0.03,,,6.9,7.0,"Engine Software, Re-Logic",T,69.0,0.0,0.9999999666666678,0.0,0.0,8th-gen,0,3,8th gen (11+)
Hudson x GReeeeN Live!? DeeeeS!?,DS,2010,Misc,Hudson Soft,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,3,2,7th gen (03–10)
Daibakushou: Jinsei Gekijou,SNES,1995,Misc,Taito,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,Retro,3,7,5th–6th gen (95–02)
Marble Madness / Klax,GBA,2005,Puzzle,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03,,,,,Frame Studios Interactive,E,,0.6666666444444452,0.3333333222222226,0.0,0.0,6th-gen,5,1,7th gen (03–10)
Downstream Panic!,PSP,2008,Action,Atari,0.03,0.0,0.0,0.0,0.03,,,,,,,,0.9999999666666678,0.0,0.0,0.0,7th-gen,0,2,7th gen (03–10)
Suzumiya Haruhi no Chokuretsu,DS,2009,Adventure,Sega,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,1,2,7th gen (03–10)
DJ Max Portable 3,PSP,2010,Misc,CyberFront,0.01,0.0,0.02,0.0,0.03,,,4.6,9.0,"PM Studios Inc., Pentavision Entertainment",E10+,46.0,0.3333333222222226,0.0,0.6666666444444452,0.0,7th-gen,3,2,7th gen (03–10)
Boot Camp Academy,Wii,2010,Action,Zoo Games,0.03,0.0,0.0,0.0,0.03,,,,,Ubisoft,E10+,,0.9999999666666678,0.0,0.0,0.0,7th-gen,0,2,7th gen (03–10)
The Idolmaster: Gravure For You! Vol. 5,PS3,2012,Misc,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,3,2,8th gen (11+)
S.Y.K Renshouden,PS2,2010,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,6th-gen,1,1,7th gen (03–10)
Empire Earth II,PC,2005,Strategy,Vivendi Games,0.0,0.03,0.0,0.0,0.03,79.0,39.0,7.1,89.0,Mad Doc Software,T,71.0,0.0,0.9999999666666678,0.0,0.0,PC,11,6,7th gen (03–10)
Hiiro no Kakera: Shin Tamayori Hime Denshou - Piece of Future,PSP,2011,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,1,2,8th gen (11+)
Pet Alien: An Intergalactic Puzzlepalooza,DS,2007,Action,Game Factory,0.03,0.0,0.0,0.0,0.03,58.0,16.0,,,Shin'en,E,,0.9999999666666678,0.0,0.0,0.0,7th-gen,0,2,7th gen (03–10)
Nectaris: Military Madness,PS,1998,Strategy,Hudson Soft,0.02,0.01,0.0,0.0,0.03,,,,,,,,0.6666666444444452,0.3333333222222226,0.0,0.0,5th-gen,11,0,5th–6th gen (95–02)
Galaxy Angel II: Mugen Kairou no Kagi,PS2,2007,Strategy,Broccoli,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,6th-gen,11,1,7th gen (03–10)
D.C.I.F.: Da Capo Innocent Finale,PS2,2009,Adventure,Sweets,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,6th-gen,1,1,7th gen (03–10)
Konpeki no Kantai,SNES,1995,Strategy,Angel Studios,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,Retro,11,7,5th–6th gen (95–02)
Who Wants to be a Millionaire: 1st Edition,Wii,2007,Misc,Ubisoft,0.0,0.03,0.0,0.0,0.03,,,,,,,,0.0,0.9999999666666678,0.0,0.0,7th-gen,3,2,7th gen (03–10)
BRAHMA Force: The Assault on Beltlogger 9,PS,1996,Shooter,JVC,0.02,0.01,0.0,0.0,0.03,,,,,,,,0.6666666444444452,0.3333333222222226,0.0,0.0,5th-gen,8,0,5th–6th gen (95–02)
Tenka-bito,PS2,2006,Strategy,Sega,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,6th-gen,11,1,7th gen (03–10)
Hot Pixel,PSP,2007,Puzzle,Atari,0.03,0.0,0.0,0.0,0.03,55.0,35.0,6.5,6.0,zSlide,T,65.0,0.9999999666666678,0.0,0.0,0.0,7th-gen,5,2,7th gen (03–10)
Doodle Hex,DS,2008,Puzzle,Pinnacle,0.0,0.03,0.0,0.0,0.03,68.0,14.0,,,Tragnarion Studios,,,0.0,0.9999999666666678,0.0,0.0,7th-gen,5,2,7th gen (03–10)
Hyperdimension Neptunia Vs. Sega Hard Girls: Yume no Gattai Special,PSV,2015,Role-Playing,Compile Heart,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,Handheld,7,4,8th gen (11+)
Valentino Rossi: The Game,XOne,2016,Racing,Namco Bandai Games,0.01,0.02,0.0,0.0,0.03,74.0,5.0,8.1,7.0,Milestone S.r.l,E,81.0,0.3333333222222226,0.6666666444444452,0.0,0.0,8th-gen,6,3,8th gen (11+)
Katekyoo Hitman Reborn! DS: Ore ga Boss! Saikyou Family Taisen,DS,2009,Action,Takara Tomy,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,0,2,7th gen (03–10)
Codename: Panzers Cold War,PC,2009,Strategy,Atari,0.0,0.02,0.0,0.0,0.03,67.0,28.0,5.8,8.0,Stormregion,T,58.0,0.0,0.6666666444444452,0.0,0.0,PC,11,6,7th gen (03–10)
Robo Pit,PS,1995,Fighting,Kokopeli Digital Studios,0.02,0.01,0.0,0.0,0.03,,,,,,,,0.6666666444444452,0.3333333222222226,0.0,0.0,5th-gen,2,0,5th–6th gen (95–02)
Story Hour: Adventures,Wii,2008,Adventure,Zoo Digital Publishing,0.03,0.0,0.0,0.0,0.03,,,,,Other Ocean Interactive,E,,0.9999999666666678,0.0,0.0,0.0,7th-gen,1,2,7th gen (03–10)
Muv-Luv Alternative: Total Eclipse,PS3,2013,Simulation,5pb,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,9,2,8th gen (11+)
R-Type III: The Third Lightning,GBA,2004,Shooter,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03,46.0,11.0,,,Raylight Studios,E,,0.6666666444444452,0.3333333222222226,0.0,0.0,6th-gen,8,1,7th gen (03–10)
Star Wars: The Force Unleashed II,PC,2010,Action,LucasArts,0.03,0.0,0.0,0.0,0.03,59.0,14.0,5.8,162.0,LucasArts,T,58.0,0.9999999666666678,0.0,0.0,0.0,PC,0,6,7th gen (03–10)
Heathcliff! The Fast and the Furriest,Wii,2010,Racing,Storm City Games,0.03,0.0,0.0,0.0,0.03,,,,,Storm City Games,E,,0.9999999666666678,0.0,0.0,0.0,7th-gen,6,2,7th gen (03–10)
Darius Burst: Chronicle Saviours,PSV,2016,Action,Kadokawa Games,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,Handheld,0,4,8th gen (11+)
Blokus Portable: Steambot Championship,PSP,2006,Puzzle,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03,51.0,5.0,,,Irem,E,,0.9999999666666678,0.0,0.0,0.0,7th-gen,5,2,7th gen (03–10)
Medabots Girls Mission: Metabee Ver. / Rokusho Ver.,3DS,2016,Role-Playing,Rocket Company,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,8th-gen,7,3,8th gen (11+)
Hakuouki,PS2,2008,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,6th-gen,1,1,7th gen (03–10)
Atomic Betty,GBA,2005,Puzzle,Atari,0.02,0.01,0.0,0.0,0.03,62.0,10.0,7.5,6.0,"Big Blue Bubble Inc., Breakthrough New Media",E,75.0,0.6666666444444452,0.3333333222222226,0.0,0.0,6th-gen,5,1,7th gen (03–10)
"Princess Natasha: Student, Secret Agent, Princess",DS,2006,Action,Zoo Digital Publishing,0.03,0.0,0.0,0.0,0.03,,,,,,,,0.9999999666666678,0.0,0.0,0.0,7th-gen,0,2,7th gen (03–10)
Doom,PC,1992,Shooter,id Software,0.02,0.0,0.0,0.0,0.03,85.0,44.0,8.2,1796.0,id Software,M,82.0,0.6666666444444452,0.0,0.0,0.0,PC,8,6,Retro (≤94)
Robin Hood: Defender of the Crown,XB,2003,Strategy,Capcom,0.02,0.01,0.0,0.0,0.03,57.0,13.0,,,Atomic Planet Entertainment,T,,0.6666666444444452,0.3333333222222226,0.0,0.0,6th-gen,11,1,7th gen (03–10)
Monster Hunter Frontier Online: Season 10,X360,2011,Role-Playing,Capcom,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,7,2,8th gen (11+)
Street Jam Basketball,GBA,2004,Sports,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03,35.0,7.0,8.0,7.0,Prograph,E,80.0,0.6666666444444452,0.3333333222222226,0.0,0.0,6th-gen,10,1,7th gen (03–10)
Armored Core: Last Raven Portable,PSP,2010,Simulation,From Software,0.0,0.0,0.03,0.0,0.03,,,,,From Software,T,,0.0,0.0,0.9999999666666678,0.0,7th-gen,9,2,7th gen (03–10)
Master of Monsters: Disciples of Gaia,PS,1997,Strategy,Agetec,0.02,0.01,0.0,0.0,0.03,,,,,,,,0.6666666444444452,0.3333333222222226,0.0,0.0,5th-gen,11,0,5th–6th gen (95–02)
SD Gundam: Gashapon Wars,Wii,2010,Strategy,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,11,2,7th gen (03–10)
Curious George,XB,2006,Action,Namco Bandai Games,0.02,0.01,0.0,0.0,0.03,57.0,11.0,,,Monkey Bar Games,E,,0.6666666444444452,0.3333333222222226,0.0,0.0,6th-gen,0,1,7th gen (03–10)
Disney's Aladdin,GBA,2003,Platform,Capcom,0.02,0.01,0.0,0.0,0.03,59.0,17.0,,,Disney Interactive,E,,0.6666666444444452,0.3333333222222226,0.0,0.0,6th-gen,4,1,7th gen (03–10)
Virtual Pool: Tournament Edition,XB,2005,Sports,Global Star,0.02,0.01,0.0,0.0,0.03,62.0,6.0,,,Celeris,E,,0.6666666444444452,0.3333333222222226,0.0,0.0,6th-gen,10,1,7th gen (03–10)
Phantasy Star Online 2: Episode 3 Deluxe Package,PSV,2015,Action,Sega,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,Handheld,0,4,8th gen (11+)
SimCity,PC,1988,Simulation,Maxis,0.0,0.02,0.0,0.01,0.03,64.0,75.0,2.2,4572.0,Maxis,E10+,22.0,0.0,0.6666666444444452,0.0,0.3333333222222226,PC,9,6,Retro (≤94)
Nippon no Asoko de,PSP,2008,Misc,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,3,2,7th gen (03–10)
Harry Potter and the Half-Blood Prince,PC,2009,Action,Electronic Arts,0.0,0.03,0.0,0.0,0.03,64.0,14.0,6.1,35.0,EA Bright Light,E10+,61.0,0.0,0.9999999666666678,0.0,0.0,PC,0,6,7th gen (03–10)
Higurashi no Naku Koro ni Iki,PSV,2015,Action,Kaga Create,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,Handheld,0,4,8th gen (11+)
Harley-Davidson: Road Trip,Wii,2010,Racing,Destineer,0.03,0.0,0.0,0.0,0.03,,,,,Destineer,E,,0.9999999666666678,0.0,0.0,0.0,7th-gen,6,2,7th gen (03–10)
MeiQ no Chika Ni Shisu: A Maze to Eradicate Them All,PSV,2015,Role-Playing,Idea Factory,0.01,0.01,0.01,0.0,0.03,,,,,,,,0.3333333222222226,0.3333333222222226,0.3333333222222226,0.0,Handheld,7,4,8th gen (11+)
MapleStory DS,DS,2010,Role-Playing,Nexon,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,7,2,7th gen (03–10)
Playmobil Top Agents,DS,2010,Action,JoWood Productions,0.0,0.03,0.0,0.0,0.03,,,,,Dreamcatcher,E10+,,0.0,0.9999999666666678,0.0,0.0,7th-gen,0,2,7th gen (03–10)
Doom 3 BFG Edition,PC,2012,Shooter,Bethesda Softworks,0.0,0.02,0.0,0.0,0.03,59.0,12.0,5.3,210.0,id Software,M,53.0,0.0,0.6666666444444452,0.0,0.0,PC,8,6,8th gen (11+)
Pimp My Ride: Street Racing,DS,2009,Racing,Activision,0.03,0.0,0.0,0.0,0.03,,,,,Virtuos,E,,0.9999999666666678,0.0,0.0,0.0,7th-gen,6,2,7th gen (03–10)
Romance of the Three Kingdoms II,3DS,2015,Strategy,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,8th-gen,11,3,8th gen (11+)
Popeye: Rush for Spinach,GBA,2005,Platform,Atari,0.02,0.01,0.0,0.0,0.03,48.0,9.0,4.2,5.0,Magic Pockets,E,42.0,0.6666666444444452,0.3333333222222226,0.0,0.0,6th-gen,4,1,7th gen (03–10)
Culdcept,PS2,2002,Strategy,Sega,0.01,0.01,0.0,0.0,0.03,78.0,26.0,8.9,9.0,NEC Interchannel,T,89.0,0.3333333222222226,0.3333333222222226,0.0,0.0,6th-gen,11,1,5th–6th gen (95–02)
Blue Breaker: Ken Yorimo Hohoemi o,PCFX,1996,Role-Playing,NEC,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,Other,7,5,5th–6th gen (95–02)
Bladestorm: Nightmare,PS3,2015,Action,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,,,7.4,5.0,Koei Tecmo Games,T,74.0,0.0,0.0,0.9999999666666678,0.0,7th-gen,0,2,8th gen (11+)
BeatMania IIDX 15: DJ Troopers,PS2,2008,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,6th-gen,9,1,7th gen (03–10)
Gekiatsu!! Pachi Game Tamashi Vol. 1: CR Evangelion - Shinjitsu no Tsubasa,PSP,2011,Misc,Unknown,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,3,2,8th gen (11+)
Planet of the Apes,GBA,2001,Action,Ubisoft,0.02,0.01,0.0,0.0,0.03,54.0,6.0,,,Torus Games,E,,0.6666666444444452,0.3333333222222226,0.0,0.0,6th-gen,0,1,5th–6th gen (95–02)
OZMAFIA!! -vivace-,PSV,2015,Adventure,dramatic create,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,Handheld,1,4,8th gen (11+)
Drake & Josh: Talent Showdown,DS,2007,Adventure,THQ,0.03,0.0,0.0,0.0,0.03,,,,,,,,0.9999999666666678,0.0,0.0,0.0,7th-gen,1,2,7th gen (03–10)
Hissatsu Pachinko Collection 3,SNES,1995,Misc,Sunsoft,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,Retro,3,7,5th–6th gen (95–02)
Real World Golf,XB,2006,Sports,Mad Catz,0.02,0.01,0.0,0.0,0.03,74.0,12.0,,,"Aqua Pacific, In2Games",E,,0.6666666444444452,0.3333333222222226,0.0,0.0,6th-gen,10,1,7th gen (03–10)
Kung Fu Panda: Showdown of Legendary Legends,3DS,2015,Action,Little Orbit,0.0,0.03,0.0,0.0,0.03,,,,,"Vicious Cycle, Little Orbit",E10+,,0.0,0.9999999666666678,0.0,0.0,8th-gen,0,3,8th gen (11+)
Oumagatoki: Kaidan Romance,PSP,2012,Action,Quinrose,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,0,2,8th gen (11+)
GTR Evolution,PC,2008,Racing,Atari,0.0,0.02,0.0,0.0,0.03,83.0,19.0,8.2,63.0,SimBin,E,82.0,0.0,0.6666666444444452,0.0,0.0,PC,6,6,7th gen (03–10)
Mahjong Kakutou Club: Zenkoku Taisenban,PS3,2006,Misc,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,3,2,7th gen (03–10)
Hayate no Gotoku! Nightmare Paradise,PSP,2009,Adventure,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,1,2,7th gen (03–10)
Lords of the Fallen,PC,2014,Role-Playing,Square Enix,0.0,0.03,0.0,0.0,0.03,73.0,36.0,6.9,583.0,"City Interactive, Deck 13",M,69.0,0.0,0.9999999666666678,0.0,0.0,PC,7,6,8th gen (11+)
NBA 08,PSP,2007,Sports,Sony Computer Entertainment,0.03,0.0,0.0,0.0,0.03,75.0,18.0,7.5,8.0,SCEA,E,75.0,0.9999999666666678,0.0,0.0,0.0,7th-gen,10,2,7th gen (03–10)
Sins of a Solar Empire,PC,2008,Strategy,Pinnacle,0.0,0.02,0.0,0.0,0.03,87.0,52.0,8.2,275.0,Ironclad Games,T,82.0,0.0,0.6666666444444452,0.0,0.0,PC,11,6,7th gen (03–10)
New Tokyo Legacy: Operation Babel,PSV,2015,Role-Playing,5pb,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,Handheld,7,4,8th gen (11+)
The Wolf Among Us,X360,2011,Adventure,Telltale Games,0.01,0.02,0.0,0.0,0.03,83.0,5.0,7.7,88.0,,,77.0,0.3333333222222226,0.6666666444444452,0.0,0.0,7th-gen,1,2,8th gen (11+)
HappinessCharge PreCure! Kawarun Collection,3DS,2014,Misc,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,8th-gen,3,3,8th gen (11+)
Nanashi no Game Me,DS,2009,Action,Square Enix,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,0,2,7th gen (03–10)
NBA 2K13,PC,2012,Sports,Take-Two Interactive,0.0,0.02,0.0,0.0,0.03,90.0,5.0,6.8,130.0,Visual Concepts,E,68.0,0.0,0.6666666444444452,0.0,0.0,PC,10,6,8th gen (11+)
Resident Evil 4,PC,2007,Action,Ubisoft,0.0,0.02,0.0,0.0,0.03,76.0,15.0,7.4,242.0,Capcom,M,74.0,0.0,0.6666666444444452,0.0,0.0,PC,0,6,7th gen (03–10)
DICE: DNA Integrated Cybernetic Enterprises,PS2,2005,Shooter,Namco Bandai Games,0.01,0.01,0.0,0.0,0.03,48.0,15.0,,,Natsume,E10+,,0.3333333222222226,0.3333333222222226,0.0,0.0,6th-gen,8,1,7th gen (03–10)
007: Quantum of Solace,PC,2008,Action,Activision,0.01,0.01,0.0,0.0,0.03,70.0,18.0,6.3,55.0,Treyarch,T,63.0,0.3333333222222226,0.3333333222222226,0.0,0.0,PC,0,6,7th gen (03–10)
Treasure Gaust: Gaust Diver Crimson Red / Deep Purple,DS,2007,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,0,2,7th gen (03–10)
Megpoid the Music#,PSP,2013,Misc,Asgard,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,3,2,8th gen (11+)
Batman: A Telltale Game Series,XOne,2016,Adventure,Telltale Games,0.02,0.01,0.0,0.0,0.03,,,4.3,7.0,Telltale Games,M,43.0,0.6666666444444452,0.3333333222222226,0.0,0.0,8th-gen,1,3,8th gen (11+)
Wallace & Gromit in Project Zoo,XB,2003,Platform,BAM! Entertainment,0.02,0.01,0.0,0.0,0.03,,,,,,,,0.6666666444444452,0.3333333222222226,0.0,0.0,6th-gen,4,1,7th gen (03–10)
Boulder Dash: Rocks!,DS,2007,Puzzle,10TACLE Studios,0.0,0.03,0.0,0.0,0.03,,,,,,,,0.0,0.9999999666666678,0.0,0.0,7th-gen,5,2,7th gen (03–10)
Grid Runner,PS,1996,Action,Virgin Interactive,0.02,0.01,0.0,0.0,0.03,,,,,,,,0.6666666444444452,0.3333333222222226,0.0,0.0,5th-gen,0,0,5th–6th gen (95–02)
Saihai no Yukue,DS,2008,Strategy,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,11,2,7th gen (03–10)
Metal Dungeon,XB,2002,Role-Playing,Xicat Interactive,0.02,0.01,0.0,0.0,0.03,44.0,14.0,7.2,5.0,Panther Software,T,72.0,0.6666666444444452,0.3333333222222226,0.0,0.0,6th-gen,7,1,5th–6th gen (95–02)
Drome Racers,GC,2003,Racing,Electronic Arts,0.02,0.01,0.0,0.0,0.03,54.0,5.0,6.6,5.0,Attention To Detail,E,66.0,0.6666666444444452,0.3333333222222226,0.0,0.0,6th-gen,6,1,7th gen (03–10)
World of Zoo,PC,2009,Simulation,THQ,0.0,0.02,0.0,0.01,0.03,,,8.4,11.0,Blue Fang Games,E,84.0,0.0,0.6666666444444452,0.0,0.3333333222222226,PC,9,6,7th gen (03–10)
Guitar Freaks V & DrumMania V,PS2,2006,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,6th-gen,9,1,7th gen (03–10)
Tago Akira no Atama no Taisou Dai-1-Shuu: Nazotoki Sekai Isshuu Ryokou,DS,2009,Adventure,Level 5,0.0,0.0,0.03,0.0,0.03,,,,,,,,0.0,0.0,0.9999999666666678,0.0,7th-gen,1,2,7th gen (03–10)
Royal Palace of White Sword and The City of Gentiles,PC,2009,Role-Playing,Take-Two Interactive,0.0,0.02,0.0,0.0,0.03,,,,,,,,0.0,0.6666666444444452,0.0,0.0,PC,7,6,7th gen (03–10)
